article_id,paragraph_id,link_text,start,end,link_type,resolved_url,text_dict,support
14902,1,"

",0,2,external,https://static.wikia.nocookie.net/alldimensions/images/7/71/Dredmlanverse.png/revision/latest?cb=20191010163956,"{""\n\n"": 1}",1
14902,1,Absoverse,107,116,internal,https://alldimensions.fandom.com/wiki/Absoverse,"{""Absoverse"": 1}",1
14902,1,Absoverse,107,116,internal,https://alldimensions.fandom.com/wiki/Absoverse,"{""Absoverse"": 1}",1
14902,2,Blaychamaverse,42,56,internal,https://alldimensions.fandom.com/wiki/Blaychamaverse,"{""Blaychamaverse"": 1}",1
14902,2,Puiettabverse,61,74,internal,https://alldimensions.fandom.com/wiki/Puiettabverse,"{""Puiettabverse"": 1}",1
14902,4,Puiettabverse,9,22,internal,https://alldimensions.fandom.com/wiki/Puiettabverse,"{""Puiettabverse"": 1}",1
