article_id,paragraph_id,link_text,start,end,link_type,resolved_url,text_dict,support
49048,2,"

",0,2,external,https://static.wikia.nocookie.net/alldimensions/images/2/2e/IS_THAT_FUCKING_THEHOLDEROFTHEDARKHEARTANDTHEILLUMINA.jpg/revision/latest?cb=20250316114615,"{""\n\n"": 1}",1
49048,3,ש,305,306,internal,https://alldimensions.fandom.com/wiki/%D7%A9,"{""ש"": 1}",1
49048,3,ʍ,307,308,internal,https://alldimensions.fandom.com/wiki/%CA%8D,"{""ʍ"": 1}",1
