article_id,paragraph_id,link_text,start,end,link_type,resolved_url,text_dict,support
31731,2,He who dwells within the darkness,0,33,internal,https://alldimensions.fandom.com/wiki/The_Dark_Basement%27s_Entity,"{""He who dwells within the darkness"": 1}",1
31731,3,Denieds,138,145,internal,https://alldimensions.fandom.com/wiki/Denied,"{""Denieds"": 1}",1
