article_id,paragraph_id,link_text,start,end,link_type,resolved_url,text_dict,support
45472,1,"

",0,2,external,https://static.wikia.nocookie.net/alldimensions/images/d/da/Tuhis.jpg/revision/latest?cb=20240215224404,"{""\n\n"": 1}",1
45472,1,UNI-5039,75,83,internal,https://alldimensions.fandom.com/wiki/UNI-5039,"{""UNI-5039"": 1}",1
45472,3,UNI-5039,20,28,internal,https://alldimensions.fandom.com/wiki/UNI-5039,"{""UNI-5039"": 1}",1
