article_id,paragraph_id,link_text,start,end,link_type,resolved_url,text_dict,support
31308,1,"

",0,2,external,https://static.wikia.nocookie.net/alldimensions/images/1/1c/Estateverse2.jpg/revision/latest?cb=20200612175827,"{""\n\n"": 1}",1
31308,1,The Supply Store,67,83,internal,https://alldimensions.fandom.com/wiki/The_Supply_Store,"{""The Supply Store"": 1}",1
31308,1,Celestial Core,394,408,internal,https://alldimensions.fandom.com/wiki/Celestial_Core,"{""Celestial Core"": 1}",1
